station_origin,station_destination,flows,population,jobs,distance
Turnham Green,Sudbury Town,3,3650,218,8855.98744892596
Turnham Green,Swiss Cottage,1,3650,2598,12406.436673713215
Turnham Green,Temple,62,3650,6780,11363.259117993028
Turnham Green,Tooting Bec,0,3650,1239,17280.462685185976
Turnham Green,Tooting Broadway,3,3650,4506,18355.424127531394
Turnham Green,Tottenham Court Road,16,3650,19126,10617.15763155788
Turnham Green,Tottenham Hale,5,3650,3239,21009.998909166377
Turnham Green,Totteridge & Whetstone,0,3650,287,25365.2324564682
Turnham Green,Tower Hill,42,3650,8286,14124.322795848351
Turnham Green,Tufnell Park,0,3650,557,15001.547353075479
Turnham Green,Turnpike Lane,0,3650,992,19888.344336927345
Turnham Green,Upminster,0,3650,1132,39235.43855225018
Turnham Green,Upton Park,0,3650,1642,23133.189164753054
Turnham Green,Uxbridge,11,3650,4316,22443.033144675675
Turnham Green,Vauxhall,32,3650,16242,10778.429350361128
Turnham Green,Victoria,46,3650,33251,8553.222946150203
Turnham Green,Walthamstow Central,1,3650,5271,23983.268383749273
Turnham Green,Wanstead,0,3650,419,26287.19334443894
Turnham Green,Warren Street,22,3650,17309,11039.180690090398
Turnham Green,Waterloo,21,3650,23466,10741.637908736697
Turnham Green,Wembley Central,0,3650,1327,11139.430704563718
Turnham Green,Wembley Park,0,3650,5759,17590.88727561807
Turnham Green,West Acton,2,3650,488,6431.36430226429
Turnham Green,West Brompton,6,3650,5859,5120.176059793015
Turnham Green,West Ham,1,3650,5487,20882.275027763106
Turnham Green,West Hampstead,0,3650,5856,11005.349404770193
Turnham Green,West Harrow,0,3650,122,15128.17886580126
Turnham Green,West Kensington,25,3650,1345,3611.664947781356
Turnham Green,Westbourne Park,4,3650,1347,6144.680967438472
Turnham Green,Westminster,56,3650,15466,9891.2778823759
Turnham Green,Whitechapel,28,3650,17633,15926.89084906526
Turnham Green,Willesden Green,0,3650,830,13206.028941874647
Turnham Green,Wimbledon,39,3650,6295,13464.754336778962
Turnham Green,Wimbledon Park,4,3650,596,11808.842072189675
Turnham Green,Wood Green,2,3650,2146,20819.16996233051
Turnham Green,Wood Lane,5,3650,1578,4125.298429726089
Turnham Green,Woodside Park,0,3650,745,23888.130759717424
Turnpike Lane,Acton Town,12,6690,2202,22110.886560278996
Turnpike Lane,Aldgate,61,6690,7782,11709.600901305957
Turnpike Lane,Aldgate East,16,6690,7932,11953.382785976319
Turnpike Lane,Alperton,2,6690,741,27083.974503811078
Turnpike Lane,Angel,42,6690,8103,8707.551343891466
Turnpike Lane,Archway,1,6690,2193,12800.303869898922
Turnpike Lane,Arnos Grove,116,6690,748,3790.506030184909
Turnpike Lane,Arsenal,18,6690,315,4210.525678897263
Turnpike Lane,Baker Street,60,6690,14973,10013.490966421816
Turnpike Lane,Balham,10,6690,3814,19653.86642596655
Turnpike Lane,Bank and Monument,155,6690,78549,11330.258832085323
Turnpike Lane,Barbican,44,6690,9134,9846.141004460427
Turnpike Lane,Barking,0,6690,7004,19878.957629391272
Turnpike Lane,Barons Court,23,6690,2956,16927.995386218394
Turnpike Lane,Bayswater,0,6690,615,13735.783661487932
Turnpike Lane,Belsize Park,12,6690,2255,11796.079193580943
Turnpike Lane,Bermondsey,8,6690,3172,14304.813741653074
Turnpike Lane,Bethnal Green,8,6690,4660,13394.737965712338
Turnpike Lane,Blackfriars,2,6690,10849,12451.679952790271
Turnpike Lane,Blackhorse Road,15,6690,2955,9411.406274457653
Turnpike Lane,Bond Street,49,6690,20967,10640.858510501148
Turnpike Lane,Borough,14,6690,3254,12731.581070492846
Turnpike Lane,Boston Manor,3,6690,892,25622.623210233814
Turnpike Lane,Bounds Green,57,6690,778,2436.2635398086677
Turnpike Lane,Bow Road,5,6690,1193,14488.124866089032
Turnpike Lane,Brent Cross,3,6690,450,16874.897308173528
Turnpike Lane,Brixton,37,6690,5084,17220.59176356341
Turnpike Lane,Bromley-by-Bow,1,6690,1613,15496.894775450899
Turnpike Lane,Buckhurst Hill,1,6690,228,23713.77261060961
Turnpike Lane,Burnt Oak,2,6690,649,21467.44007932436
Turnpike Lane,Caledonian Road,87,6690,1803,5492.532257759949
Turnpike Lane,Camden Town,33,6690,6348,9764.201107086654
Turnpike Lane,Canada Water,4,6690,20443,14592.689042537851
Turnpike Lane,Canary Wharf,75,6690,58772,15918.420969317394
Turnpike Lane,Canning Town,17,6690,15428,16267.640769449245
Turnpike Lane,Cannon Street,1,6690,4698,11659.571548179274
Turnpike Lane,Canons Park,0,6690,526,25494.06291811053
Turnpike Lane,Chalk Farm,11,6690,1329,10757.978254093337
Turnpike Lane,Chancery Lane,48,6690,15391,9669.651355495247
Turnpike Lane,Charing Cross,12,6690,7016,10564.714330366845
Turnpike Lane,Chiswick Park,6,6690,1517,20838.71731795097
Turnpike Lane,Clapham Common,7,6690,2020,17228.913592415414
Turnpike Lane,Clapham North,6,6690,1238,16586.156101036784
Turnpike Lane,Clapham South,8,6690,1513,18481.231825150237
Turnpike Lane,Cockfosters,25,6690,262,8979.277817315025
Turnpike Lane,Colindale,12,6690,2081,20161.018029630675
Turnpike Lane,Colliers Wood,2,6690,865,22984.41297370909
Turnpike Lane,Covent Garden,119,6690,4355,9737.108214440625
Turnpike Lane,Croxley,0,6690,340,36465.140975504975
Turnpike Lane,Dagenham East,0,6690,649,25880.838581205135
Turnpike Lane,Dagenham Heathway,0,6690,1108,24601.61079215556
Turnpike Lane,Debden,0,6690,865,27601.36410365225
Turnpike Lane,Dollis Hill,4,6690,847,16499.239830547907
Turnpike Lane,Ealing Broadway,14,6690,4846,23517.384233675286
Turnpike Lane,Ealing Common,2,6690,915,23137.509389416755
Turnpike Lane,Earl's Court,47,6690,6613,15423.197320857285
Turnpike Lane,East Acton,5,6690,1505,18908.467975769865
Turnpike Lane,East Finchley,2,6690,1253,16139.52932432429
Turnpike Lane,East Ham,1,6690,2062,18123.719987386325
Turnpike Lane,East Putney,10,6690,1877,19688.7146600431
Turnpike Lane,Eastcote,0,6690,364,28519.325109590947
Turnpike Lane,Edgware,5,6690,772,22985.569758188
Turnpike Lane,Edgware Road,33,6690,6868,11048.331333886345
Turnpike Lane,Elephant & Castle,42,6690,6427,13243.882821393896
Turnpike Lane,Embankment,10,6690,10220,10905.045150825757
Turnpike Lane,Epping,1,6690,498,33548.95894919587
Turnpike Lane,Euston,80,6690,16800,8390.602296912544
Turnpike Lane,Euston Square,8,6690,8093,8566.711302856182
Turnpike Lane,Fairlop,1,6690,182,25656.858242871032
Turnpike Lane,Farringdon,182,6690,25592,9385.23106071881
Turnpike Lane,Finchley Central,4,6690,1921,18510.085869600953
Turnpike Lane,Finchley Road,8,6690,3417,13548.128213736578
Turnpike Lane,Finsbury Park,245,6690,6769,3437.772985669147
Turnpike Lane,Fulham Broadway,15,6690,4200,16933.348389028095
Turnpike Lane,Gants Hill,1,6690,601,20999.816864298904
Turnpike Lane,Gloucester Road,39,6690,5194,14513.076107008199
Turnpike Lane,Golders Green,8,6690,1871,15359.808204854544
Turnpike Lane,Goldhawk Road,5,6690,370,16728.598284933203
Turnpike Lane,Goodge Street,10,6690,6457,9469.376507952113
Turnpike Lane,Great Portland Street,28,6690,6936,9186.67152111568
Turnpike Lane,Green Park,131,6690,26754,11097.084420468365
Turnpike Lane,Greenford,2,6690,1157,26369.60097676586
Turnpike Lane,Gunnersbury,16,6690,4775,21435.662334842997
Turnpike Lane,Hainault,1,6690,356,26535.541809014456
Turnpike Lane,Hammersmith,91,6690,18250,17734.187620178316
Turnpike Lane,Hampstead,18,6690,2010,12974.082297673127
Turnpike Lane,Hanger Lane,6,6690,1493,22543.280640779583
Turnpike Lane,Harlesden,7,6690,1668,18144.013758732828
Turnpike Lane,Harrow & Wealdstone,0,6690,1335,26808.603842099732
Turnpike Lane,Harrow-on-the-Hill,4,6690,3019,24093.9896049085
Turnpike Lane,Hatton Cross,5,6690,1219,34179.17391060249
Turnpike Lane,Heathrow Terminal 4,1,6690,693,36055.506604241375
Turnpike Lane,Heathrow Terminal 5,4,6690,975,39047.203332030134
Turnpike Lane,Heathrow Terminals 2 & 3,9,6690,2406,36591.92485639375
Turnpike Lane,Hendon Central,17,6690,1878,18008.50465064755
Turnpike Lane,High Barnet,0,6690,953,24763.083362552185
Turnpike Lane,High Street Kensington,15,6690,5427,15000.015017365416
Turnpike Lane,Highbury & Islington,412,6690,25385,5495.116946109811
Turnpike Lane,Highgate,0,6690,856,14390.508666114221
Turnpike Lane,Hillingdon,0,6690,318,33234.542319585955
Turnpike Lane,Holborn,367,6690,22346,9104.16764311849
Turnpike Lane,Holland Park,15,6690,2063,14739.102945340834
Turnpike Lane,Holloway Road,60,6690,1696,4877.23481478179
Turnpike Lane,Hounslow Central,4,6690,708,29896.616557359113
Turnpike Lane,Hounslow East,3,6690,843,29150.932173938196
Turnpike Lane,Hounslow West,4,6690,401,31375.700249355552
Turnpike Lane,Hyde Park Corner,41,6690,2410,11876.973720735194
Turnpike Lane,Ickenham,0,6690,282,32110.10512438306
Turnpike Lane,Kennington,4,6690,1161,13434.671999522057
Turnpike Lane,Kensal Green,1,6690,472,15647.531679728498
Turnpike Lane,Kensington,0,6690,2252,16649.512505115767
Turnpike Lane,Kentish Town,7,6690,3404,11042.166749855658
Turnpike Lane,Kew Gardens,5,6690,792,23215.94325379099
Turnpike Lane,Kilburn,4,6690,1953,14068.072518917917
Turnpike Lane,Kilburn Park,3,6690,823,14408.982643435415
Turnpike Lane,King's Cross St. Pancras,376,6690,33330,7527.23262316105
Turnpike Lane,Kingsbury,4,6690,1018,22554.760340549736
Turnpike Lane,Knightsbridge,83,6690,6821,12460.927309035102
Turnpike Lane,Ladbroke Grove,13,6690,2131,14549.603296921605
Turnpike Lane,Lambeth North,14,6690,1319,12248.162539090286
Turnpike Lane,Lancaster Gate,10,6690,1820,12542.896930029585
Turnpike Lane,Latimer Road,7,6690,1109,15209.183831761145
Turnpike Lane,Leicester Square,136,6690,8847,10102.6395135229
Turnpike Lane,Leyton,1,6690,1447,15030.393434607711
Turnpike Lane,Leytonstone,1,6690,1844,16694.23699489919
Turnpike Lane,Liverpool Street,88,6690,61122,10987.51681925787
Turnpike Lane,London Bridge,85,6690,29930,12216.987203230901
Turnpike Lane,Loughton,0,6690,655,25549.247013737106
Turnpike Lane,Maida Vale,5,6690,949,13557.201120507647
Turnpike Lane,Manor House,69,6690,1311,2321.6593584487405
Turnpike Lane,Mansion House,0,6690,7815,11907.750254330122
